id,name,price,description,url,imageurl
25591222M,3/4 Sleeve Cardigan,103.99,This best selling cardigan is updated in stripes.. Pair it with the matching stripe shell for a perfect look.,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/3/4-sleeve-cardigan/25591222M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw95c03a5e/images/large/PG.10237954.JJ0DDXX.PZ.jpg
25591227M,Floral Ruffle Top,54.99,Pair our favorite floral ruffle shirt with our new wide leg pants. You can dress this up or down for a perfect look.,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/floral-ruffle-top/25591227M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw1e60fecf/images/large/PG.10240939.JJ9DFXX.PZ.jpg
25591241M,Classic Yoke Pant,80.99,"This classic pant, with a contour waist and 2 back besom pockets is a must for every wardrobe. It's perfect from day-to-dinner This classic pant, with a contour waist and 2 back besom pockets is a must for every wardrobe. It's perfect from day-to-dinner",https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/classic-yoke-pant/25591241M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dwafd4123f/images/large/PG.10220645.JJ2DGXX.PZ.jpg
25591295M,Slim Pant,73.99,Finding the perfect pant has never been easier. This straight leg pant with coin pocket and light stretch material is great for office wear. Finding the perfect pant has never been easier. This straight leg pant with coin pocket and light stretch material is great for office wear.,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/slim-pant/25591295M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw4d472399/images/large/PG.10221015.JJIX2XX.PZ.jpg
25591331M,One Button Flat Front Jacket,155.99,Time to update your assortment with this great one button suit jacket. You will love its easy fit and classic look. Time to update your assortment with this great one button suit jacket. You will love its easy fit and classic look.,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/one-button-flat-front-jacket/25591331M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw690c1f79/images/large/PG.10221466.JJY94A0.PZ.jpg
25591339M,Textured 1 Button Jacket,155.99,We took our best selling jacket and updated it with a new color for the season. Start showing off! We took our best selling jacket and updated it with a new color for the season. Start showing off!,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/textured-1-button-jacket/25591339M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw3a11a8af/images/large/PG.10221562.JJ7ZVXX.PZ.jpg
25591385M,2 Flap Pocket Jacket,155.99,We've updated our favorite jacket with a new color for the season. It's perfect for nine-to-five and beyond. We've updated our favorite jacket with a new color for the season. It's perfect for nine-to-five and beyond.,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/2-flap-pocket-jacket/25591385M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dwc19c68b9/images/large/PG.10222015.JJR75XX.PZ.jpg
25591410M,Pencil Skirt,73.99,Pencil skirts are always in style especially if paired with a great suit jacket and classic cami.,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/pencil-skirt/25591410M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw03055a39/images/large/PG.10226200.JJ2DGXX.PZ.jpg
25591418M,Flat Front Open Jacket,148.99,You can never go wrong with a classic suit jacket. Add a classic scoop neck shell and pump. You can never go wrong with a classic suit jacket. Add a classic scoop neck shell and pump.,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/flat-front-open-jacket/25591418M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dwb3682bf5/images/large/PG.10226204.JJ7ZVXX.PZ.jpg
25591426M,Short Sleeve Belted Shirtdress,110.99,You will love the fit of this amazing belted shirtdress sleeveless dress. Add a Commerce Cloud Store necklace to complete this look. You will love the fit of this amazing belted shirtdress sleeveless dress. Add a Commerce Cloud Store necklace to complete this look.,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/short-sleeve-belted-shirtdress/25591426M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw5a1093a2/images/large/PG.10226268.JJIX2XX.PZ.jpg
25591434M,Floral Slim Skirt,73.99,Update a basic tee with a floral printed skirt. To complete this look you will need to add one of our classic pumps. Update a basic tee with a floral printed skirt. To complete this look you will need to add one of our classic pumps.,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/floral-slim-skirt/25591434M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw1121a310/images/large/PG.10228705.JJGN9A0.PZ.jpg
25591445M,Long Floral Pintucked Skirt,95.99,Long skirts are always a classic look; liven up this Commerce Cloud Store skirt with one of our amazing cardigans and matching tanks.,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/long-floral-pintucked-skirt/25591445M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw7a72a6a1/images/large/PG.10233137.JJGN9A0.PZ.jpg
25591494M,Sleeveless Blouse,59.0,Smart shopping is investing in classic pieces that can be worn season after season. Start with this amazing blouse with lightweight lining and button closure. Pair with a button front top and jacket for a great work look. Smart shopping is investing in classic pieces that can be worn season after season. Start with this amazing blouse with lightweight lining and button closure. Pair with a button front top and jacket for a great work look.,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/sleeveless-blouse/25591494M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dwc910592e/images/large/PG.10233737.JJR75XX.PZ.jpg
25591530M,Zebra Scarf Print Cardigan,88.99,Dress up or dress down your favorite outfit with this zebra scarf print cardigan. Jewels look great from day-to-dinner. Dress up or dress down your favorite outfit with this zebra scarf print cardigan. Jewels look great from day-to-dinner.,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/zebra-scarf-print-cardigan/25591530M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dwb204fc9b/images/large/PG.10234814.JJ7ZVXX.PZ.jpg
25591535M,Sleeveless Cowl Neck Top,65.99,"Take it easy in our sleeveless cowl neck shirt, great for weekend wear.",https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/sleeveless-cowl-neck-top/25591535M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dweeffa216/images/large/PG.10235094.JJ2DHXX.PZ.jpg
25591540M,Belted Boat Neck Sleeve Top,74.0,Easy style starts with a great top. This beautiful top with boat neck can be worn with pants and skirts. Pair with a classic white pant and you are good to go. Easy style starts with a great top. This beautiful top with boat neck can be worn with pants and skirts. Pair with a classic white pant and you are good to go.,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/belted-boat-neck-sleeve-top/25591540M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dwf2f602b5/images/large/PG.10236686.JJIX2XX.PZ.jpg
25591608M,Boat Neck Knit with Belt,74.0,"Crisp, classic and casually chic. Pair this boat neck with a great Commerce Cloud Store jacket. Crisp, classic and casually chic. Pair this boat neck with a great Commerce Cloud Store jacket.",https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/boat-neck-knit-with-belt/25591608M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw6f955078/images/large/PG.10241403.JJG94A0.PZ.jpg
25591617M,Scoop Neck Knit Top,79.0,Our classic layering piece is perfect for any season. Wear it on its own or under a great Commerce Cloud Store jacket. Our classic layering piece is perfect for any season. Wear it on its own or under a great Commerce Cloud Store jacket.,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/scoop-neck-knit-top/25591617M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw317f88f4/images/large/PG.10242904.JJ2DGXX.PZ.jpg
25591679M,Ruffle Cardigan,49.0,A great cardigan to have that will fit perfectly over any dress or outfit. Perfect for cool nights.,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/ruffle-cardigan/25591679M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw9dc53b12/images/large/PG.10242524.JJ996XX.PZ.jpg
25591704M,Blurred Leaf Floral Wrap Dress,158.0,Look fabulous for any occasion with this printed tie front sheath dress. Pair with a great piece of Commerce Cloud Store jewelry.,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/blurred-leaf-floral-wrap-dress/25591704M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dwabc9841d/images/large/PG.10242732.JJ2RRXX.PZ.jpg
25591766M,Ruffle Front A-Line Dress,168.0,An object of our obsession! We love this ruffled taffeta dress that we updated with a new belt.,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/ruffle-front-a-line-dress/25591766M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dwf08aac3f/images/large/PG.10246254.JJC05A0.PZ.jpg
25591862M,Stripe Walking Short,59.0,This contour waist striped pant is perfect for weekend wear. Pair it with a great Commerce Cloud Store top and your are set to go! This contour waist striped pant is perfect for weekend wear. Pair it with a great Commerce Cloud Store top and your are set to go!,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/stripe-walking-short/25591862M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dwf44eb049/images/large/PG.10225936.JJCN1XX.PZ.jpg
25591911M,Floral Sheath Dress,109.0,This great cotton sheath dress has a flattering boat neckline and gorgeous print to welcome back the warm weather!,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/floral-sheath-dress/25591911M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw31c44ad7/images/large/PG.10233285.JJGZ3XX.PZ.jpg
25591979M,Golf Short,59.0,Enjoy these shorts with back flap pockets as the hot weather arrives! These can be worn with a tee or tank! Enjoy these shorts with back flap pockets as the hot weather arrives! These can be worn with a tee or tank!,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/golf-short/25591979M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dwaaace7a3/images/large/PG.10234161.JJ019A0.PZ.jpg
25592075M,Safari Jacket,149.0,This jacket is one of our all time favorite classic styles. Pair it with the matching skirt and a piece of great Commerce Cloud Store jewelry. This jacket is one of our all time favorite classic styles. Pair it with the matching skirt and a piece of great Commerce Cloud Store jewelry.,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/safari-jacket/25592075M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw8389f87c/images/large/PG.10240283.JJ9VMA0.PZ.jpg
25592150M,3/4 Button Down Top with Tie Front,69.0,Take a button shirt and update it with a tie waist. That gives you a perfect blouse for day or evening in a head turning pattern. Take a button shirt and update it with a tie waist. That gives you a perfect blouse for day or evening in a head turning pattern.,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/3/4-button-down-top-with-tie-front/25592150M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dwc8895088/images/large/PG.10241055.JJGZ3XX.PZ.jpg
25592200M,Floral V-Neck Dress,128.0,This v-neck dress is a must for your spring wardrobe! This dress will make you feel stylish at any occasion.,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/floral-v-neck-dress/25592200M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw2e14126e/images/large/PG.10242220.JJJ13A0.PZ.jpg
25592201M,Floral V-Neck Dress Tiered,110.0,This v-neck dress is a must for your spring wardrobe! This dress will make you feel stylish at any occasion.,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/floral-v-neck-dress/25592201M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw2e14126e/images/large/PG.10242220.JJJ13A0.PZ.jpg
25592211M,Black And White V-Neck Floral Dress,128.0,Floral patterns are so popular this time of year! We love the new black and white pattern.,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/black-and-white-v-neck-floral-dress/25592211M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw380de30f/images/large/PG.10242224.JJ2RVXX.PZ.jpg
25592295M,3/4 Sleeve Button Down Shirt,79.0,What a great casual shirt. You will love the way this looks! Pair with a Commerce Cloud Store pant for a great look!,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/3/4-sleeve-button-down-shirt/25592295M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw5d5d47c6/images/large/PG.10217329.JJI15XX.PZ.jpg
25592300M,Cuffed Cargo Pant,74.0,Our best selling cargo pant is a must have wardrobe completer. We love the way it looks with a great Commerce Cloud Store top! Our best selling cargo pant is a must have wardrobe completer. We love the way it looks with a great Commerce Cloud Store top!,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/cuffed-cargo-pant/25592300M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw96fc2696/images/large/PG.10226893.JJI15XX.PZ.jpg
25592309M,Long Walking Short,49.0,Enjoy these shorts as the hot weather arrives! These can be worn with a tee or tank!,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/long-walking-short/25592309M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw668b6117/images/large/PG.10227893.JJV02XX.PZ.jpg
25592343M,Polka Dot Ruffle Front Button Down Shirt,74.0,We are obsessed with this polka dot ruffle front sleeveless blouse. It's perfect from desk-to-dinner!,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/polka-dot-ruffle-front-button-down-shirt/25592343M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw721b8ae3/images/large/PG.10236410.JJ0MFA0.PZ.jpg
